agg_trade_id,price,quantity,first_trade_id,last_trade_id,transact_time,is_buyer_maker,bucket_time,create_time,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
80307986,0.0953,161521.0,262155503,262155510,2026-01-02 15:36:44.078,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80307987,0.0952,4972.0,262155511,262155511,2026-01-02 15:36:45.301,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80307988,0.0952,8453.0,262155512,262155517,2026-01-02 15:36:46.507,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80307989,0.0951,524.0,262155518,262155518,2026-01-02 15:36:46.642,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80307990,0.0952,11208.0,262155519,262155521,2026-01-02 15:36:47.201,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80307991,0.0952,640.0,262155522,262155522,2026-01-02 15:36:47.609,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80307992,0.0952,3700.0,262155523,262155524,2026-01-02 15:36:49.576,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80307993,0.0952,11934.0,262155525,262155528,2026-01-02 15:36:49.587,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80307994,0.0952,3526.0,262155529,262155529,2026-01-02 15:36:49.677,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80307995,0.0952,12708.0,262155530,262155533,2026-01-02 15:36:49.796,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80307996,0.0952,2619.0,262155534,262155534,2026-01-02 15:36:50.275,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80307997,0.0951,95.0,262155535,262155536,2026-01-02 15:36:51.011,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80307998,0.0951,15940.0,262155537,262155537,2026-01-02 15:36:51.263,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80307999,0.0951,525.0,262155538,262155539,2026-01-02 15:36:54.218,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308000,0.0952,531.0,262155540,262155540,2026-01-02 15:36:56.502,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308001,0.0951,246.0,262155541,262155542,2026-01-02 15:36:57.718,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308002,0.0951,1000.0,262155543,262155544,2026-01-02 15:36:57.960,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308003,0.0952,72.0,262155545,262155545,2026-01-02 15:36:59.061,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308004,0.0952,834.0,262155546,262155547,2026-01-02 15:36:59.482,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308005,0.0952,1095.0,262155548,262155548,2026-01-02 15:37:00.225,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308006,0.0952,9654.0,262155549,262155551,2026-01-02 15:37:00.458,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308007,0.0952,1701.0,262155552,262155553,2026-01-02 15:37:00.514,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308008,0.0952,174.0,262155554,262155554,2026-01-02 15:37:00.717,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308009,0.0952,46222.0,262155555,262155558,2026-01-02 15:37:00.972,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308010,0.0952,216.0,262155559,262155559,2026-01-02 15:37:01.070,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308011,0.0952,594.0,262155560,262155560,2026-01-02 15:37:01.343,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308012,0.0951,234.0,262155561,262155562,2026-01-02 15:37:01.387,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308013,0.0952,288.0,262155563,262155564,2026-01-02 15:37:01.418,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308014,0.0953,2182.0,262155565,262155568,2026-01-02 15:37:02.918,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308015,0.0952,3700.0,262155569,262155570,2026-01-02 15:37:04.721,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308016,0.0952,174.0,262155571,262155572,2026-01-02 15:37:05.912,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308017,0.0953,2298.0,262155573,262155573,2026-01-02 15:37:06.424,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308018,0.0953,1267.0,262155574,262155574,2026-01-02 15:37:07.600,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308019,0.0952,1217.0,262155575,262155575,2026-01-02 15:37:11.314,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308020,0.0952,1134.0,262155576,262155576,2026-01-02 15:37:12.161,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308021,0.0953,14723.0,262155577,262155584,2026-01-02 15:37:13.337,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308022,0.0953,10295.0,262155585,262155589,2026-01-02 15:37:13.438,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308023,0.0953,13146.0,262155590,262155592,2026-01-02 15:37:13.887,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308024,0.0953,174.0,262155593,262155593,2026-01-02 15:37:14.094,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308025,0.0952,10500.0,262155594,262155596,2026-01-02 15:37:15.583,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308026,0.0953,321.0,262155597,262155598,2026-01-02 15:37:15.700,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308027,0.0952,2947.0,262155599,262155606,2026-01-02 15:37:16.112,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308028,0.0952,471.0,262155607,262155609,2026-01-02 15:37:16.129,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308029,0.0952,201.0,262155610,262155610,2026-01-02 15:37:16.657,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308030,0.0952,5243.0,262155611,262155612,2026-01-02 15:37:19.627,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308031,0.0951,1260.0,262155613,262155613,2026-01-02 15:37:20.709,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308032,0.0951,1841.0,262155614,262155614,2026-01-02 15:37:20.974,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308033,0.0951,830.0,262155615,262155615,2026-01-02 15:37:21.700,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308034,0.0952,626.0,262155616,262155616,2026-01-02 15:37:25.477,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308035,0.0951,991.0,262155617,262155617,2026-01-02 15:37:25.529,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308036,0.0951,1799.0,262155618,262155618,2026-01-02 15:37:26.058,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308037,0.0952,119.0,262155619,262155619,2026-01-02 15:37:28.154,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308038,0.0952,174.0,262155620,262155620,2026-01-02 15:37:28.401,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308039,0.0953,6748.0,262155621,262155623,2026-01-02 15:37:28.794,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308040,0.0952,578.0,262155624,262155624,2026-01-02 15:37:28.797,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308041,0.0952,11962.0,262155625,262155629,2026-01-02 15:37:29.734,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308042,0.0952,5123.0,262155630,262155631,2026-01-02 15:37:30.155,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308043,0.0952,7270.0,262155632,262155633,2026-01-02 15:37:30.854,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308044,0.0952,3700.0,262155634,262155635,2026-01-02 15:37:33.364,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308045,0.0952,174.0,262155636,262155636,2026-01-02 15:37:33.724,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308046,0.0952,174.0,262155637,262155637,2026-01-02 15:37:33.943,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308047,0.0952,174.0,262155638,262155638,2026-01-02 15:37:34.235,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308048,0.0952,174.0,262155639,262155639,2026-01-02 15:37:34.699,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308049,0.0952,1300.0,262155640,262155641,2026-01-02 15:37:34.909,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308050,0.0952,262.0,262155642,262155642,2026-01-02 15:37:35.789,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308051,0.0952,68.0,262155643,262155643,2026-01-02 15:37:37.448,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308052,0.0953,21097.0,262155644,262155644,2026-01-02 15:37:37.962,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308053,0.0953,5319.0,262155645,262155645,2026-01-02 15:37:38.779,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308054,0.0952,539.0,262155646,262155646,2026-01-02 15:37:38.847,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308055,0.0953,179.0,262155647,262155647,2026-01-02 15:37:39.720,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308056,0.0952,15861.0,262155648,262155651,2026-01-02 15:37:40.494,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308057,0.0953,28500.0,262155652,262155664,2026-01-02 15:37:41.450,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308058,0.0953,24458.0,262155665,262155666,2026-01-02 15:37:41.486,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308059,0.0953,2194.0,262155667,262155667,2026-01-02 15:37:44.937,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308060,0.0952,3756.0,262155668,262155671,2026-01-02 15:37:46.200,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308061,0.0952,26228.0,262155672,262155676,2026-01-02 15:37:48.200,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308062,0.0953,2051.0,262155677,262155677,2026-01-02 15:37:48.200,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308063,0.0952,3700.0,262155678,262155679,2026-01-02 15:37:49.293,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308064,0.0952,174.0,262155680,262155680,2026-01-02 15:37:49.631,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308065,0.0952,174.0,262155681,262155681,2026-01-02 15:37:50.235,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308066,0.0952,26243.0,262155682,262155685,2026-01-02 15:37:50.728,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308067,0.0952,64.0,262155686,262155686,2026-01-02 15:37:51.706,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308068,0.0952,10570.0,262155687,262155689,2026-01-02 15:37:52.506,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308069,0.0952,3700.0,262155690,262155691,2026-01-02 15:37:54.101,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308070,0.0952,174.0,262155692,262155692,2026-01-02 15:37:55.811,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308071,0.0953,6302.0,262155693,262155694,2026-01-02 15:37:56.665,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308072,0.0953,1038.0,262155695,262155695,2026-01-02 15:37:56.986,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308073,0.0953,430.0,262155696,262155696,2026-01-02 15:37:57.302,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308074,0.0952,59.0,262155697,262155697,2026-01-02 15:37:57.329,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308075,0.0953,4300.0,262155698,262155700,2026-01-02 15:38:00.401,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308076,0.0953,397.0,262155701,262155701,2026-01-02 15:38:01.157,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308077,0.0953,1467.0,262155702,262155702,2026-01-02 15:38:02.522,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308078,0.0953,1600.0,262155703,262155705,2026-01-02 15:38:03.170,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308079,0.0953,59.0,262155706,262155706,2026-01-02 15:38:03.954,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308080,0.0952,7969.0,262155707,262155719,2026-01-02 15:38:08.355,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308081,0.0951,50347.0,262155720,262155728,2026-01-02 15:38:10.975,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308082,0.095,53635.0,262155729,262155739,2026-01-02 15:38:11.610,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308083,0.095,19190.0,262155740,262155742,2026-01-02 15:38:11.639,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308084,0.0951,2492.0,262155743,262155743,2026-01-02 15:38:11.898,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308085,0.0951,1050.0,262155744,262155744,2026-01-02 15:38:12.087,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308086,0.095,358.0,262155745,262155746,2026-01-02 15:38:16.219,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308087,0.095,1114.0,262155747,262155747,2026-01-02 15:38:17.366,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308088,0.0951,16454.0,262155748,262155753,2026-01-02 15:38:18.018,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308089,0.0951,41162.0,262155754,262155759,2026-01-02 15:38:18.355,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308090,0.0951,5065.0,262155760,262155763,2026-01-02 15:38:18.372,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308091,0.0951,4300.0,262155764,262155767,2026-01-02 15:38:19.369,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308092,0.095,104002.0,262155768,262155778,2026-01-02 15:38:19.419,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308093,0.095,3844.0,262155779,262155782,2026-01-02 15:38:19.584,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308094,0.095,1118.0,262155783,262155783,2026-01-02 15:38:20.013,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308095,0.095,1906.0,262155784,262155788,2026-01-02 15:38:22.351,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308096,0.095,10925.0,262155789,262155793,2026-01-02 15:38:24.397,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308097,0.095,2116.0,262155794,262155795,2026-01-02 15:38:24.579,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308098,0.095,5000.0,262155796,262155797,2026-01-02 15:38:26.861,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308099,0.095,2733.0,262155798,262155798,2026-01-02 15:38:27.597,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308100,0.0949,7062.0,262155799,262155801,2026-01-02 15:38:28.483,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308101,0.0949,352.0,262155802,262155802,2026-01-02 15:38:29.663,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308102,0.0949,5715.0,262155803,262155804,2026-01-02 15:38:30.409,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308103,0.0949,235.0,262155805,262155806,2026-01-02 15:38:33.041,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308104,0.095,18319.0,262155807,262155810,2026-01-02 15:38:34.312,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308105,0.095,321.0,262155811,262155811,2026-01-02 15:38:38.225,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308106,0.095,3645.0,262155812,262155813,2026-01-02 15:38:40.246,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308107,0.095,31460.0,262155814,262155816,2026-01-02 15:38:40.253,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308108,0.0951,6060.0,262155817,262155822,2026-01-02 15:38:42.465,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308109,0.0951,174.0,262155823,262155823,2026-01-02 15:38:42.912,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308110,0.095,1423.0,262155824,262155824,2026-01-02 15:38:51.033,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308111,0.0951,21842.0,262155825,262155827,2026-01-02 15:38:51.895,False,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
80308112,0.0951,388.0,262155828,262155828,2026-01-02 15:38:53.006,True,2026-01-02 15:35:00,2026-01-02 15:35:00,POPCATUSDT,60256280.0,5766161.445506,1.27840112,1.365334,1.3031937,0.86754
